Session,EventRow,Cohort,Context,NativeStartFrame,NativeEndFrame,Status,OnsetFrame,FitStartFrame,FitEndFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,RisingScore,PulseScore,SelectedScore,SelectedModel,SelectorStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,OnsetErrorSec,WithinFiveSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,ControlResolved,SameOnsetAsControl,ShiftFromControlSec,AmplitudeStatus,ArithmeticValid,PositiveAmplitudeEligible,SignedRawAmplitude,ProvisionalPositiveAmplitude,ReferenceStartFrame,ReferenceEndFrame,ReferenceMean,NativePeakFrame,NativePeakValue,FirstHalfReferenceMean,SecondHalfReferenceMean,ReferenceHalfChangeFraction,FirstHalfAmplitude,SecondHalfAmplitude,PositiveAcrossReferenceHalves,OracleSourceAtObservedPeak,OracleImposedAtObservedPeak,OracleBaselineEffect,OracleBaselineImposedFraction,OracleReferencePositiveFrames,DecompositionResidual,ExpandedStatus,ExpandedArithmeticValid,ExpandedPositiveEligible,ExpandedSignedAmplitude,ExpandedPositiveAmplitude,ExpandedPeakFrame,ExpandedPeakValue,AddedFrameCount,AddedNeighborFrames,AddedNonfiniteFrames,PeakPrecedesNative,AmplitudeIncrease,NativeEnvelopeFraction,ExpandedEnvelopeFraction,ExpandedOracleSource,ExpandedOracleImposed,ExpandedOracleReferenceEffect,ExpandedDecompositionResidual,OracleSourceOnlyWindowGain
FB2312-baseline-awake,15,development,selection,641,650,resolved,633,581,645,613,632,594.65096640476,0.088663042692283,provisional_valid,32.1617804439889,49.0913804495885,49.0913804495885,pulse,resolved,NaN,NaN,2,0.1,23,gamma,10,631,1,0,2,1,0.0242410977963063,-2.56959305611433,0.00163052293366817,-0.17750900581468,2,1,0,0,NaN,positive_raw_change_provisional,1,1,0.088663042692283,0.088663042692283,613,632,594.65096640476,650,647.374530426112,593.035369091875,596.266563717645,0.00543376671075709,0.0916288710021593,0.0857132863359236,1,-0.00785525475906135,0.0982933875094912,-0.0017750900581468,0.00163052293366817,2,-4.16333634234434e-17,positive_raw_change_provisional,1,1,0.0961597910716945,0.0961597910716945,638,651.832479094822,8,0,0,1,0.0074967483794115,0.990716203265492,0.66772507054412,0.0292232856484738,0.0687238191015279,-0.00178731367830731,1.2490009027033e-16,0.0370785404075352
FB2312-baseline-awake,15,development,selection,641,650,resolved,633,581,645,613,632,594.769836926749,0.0868798523769232,provisional_valid,30.26983174655,49.5097102432719,49.5097102432719,pulse,resolved,NaN,NaN,2,0.1,23,exponential,10,631,1,0,2,1,0.0252285509070351,-2.66784591752196,0.00183074852788767,-0.198980368972967,2,1,0,0,NaN,positive_raw_change_provisional,1,1,0.0868798523769232,0.0868798523769232,613,632,594.769836926749,650,646.443352557191,593.035369091875,596.504304761623,0.00583240012249597,0.0900586815708837,0.0837195094770102,1,-0.00785525475906135,0.0967249108257142,-0.00198980368972967,0.00183074852788767,2,2.77555756156289e-17,positive_raw_change_provisional,1,1,0.0973777611549014,0.0973777611549014,638,652.687192049141,8,0,0,1,0.0104979087779782,0.974907253096673,0.681713086028666,0.0292232856484738,0.0701634982271984,-0.00200902272077075,-1.38777878078145e-17,0.0370785404075352
FB2312-baseline-awake,27,development,selection,378,398,resolved,355,327,382,335,354,3718.01919778017,0.307845006287083,provisional_valid,4.33678430255729,20.4126535795661,20.4126535795661,pulse,resolved,NaN,NaN,1,0.2,23,exponential,25,353,1,0,2,1,0.173308084905171,-18.0147162414111,0.00360870861737062,-0.471963154437338,2,1,0,0,NaN,positive_raw_change_provisional,1,1,0.307845006287083,0.307845006287083,335,354,3718.01919778017,378,4862.5928410963,3611.09378463382,3824.94461092652,0.0575174077692715,0.346570632362956,0.271284511468633,1,0.0938038648595472,0.218760772971909,-0.00471963154437338,0.00360870861737062,2,1.11022302462516e-16,positive_raw_change_provisional,1,1,0.315487889141564,0.315487889141564,366,4891.00922627564,23,0,0,1,0.00764288285448034,1,0.882915259631462,0.122092570908341,0.198142530714815,-0.00474721248159193,-2.77555756156289e-17,0.0261743339962005
ID13-20200917,79,additional,selection,293,313,resolved,260,233,297,240,259,4.21563335114912,0.422931365650496,provisional_valid,35.3511229408698,32.003904411851,35.3511229408698,rising,resolved,NaN,NaN,2,0.1,7,exponential,10,283,1,0,-23,0,0.0426004895333933,-4.6814886812905,0,0,0,1,1,0,-7,positive_raw_change_provisional,1,1,0.422931365650496,0.422931365650496,240,259,4.21563335114912,293,5.99855692143239,4.21488508818813,4.2163816141101,0.000354994326430159,0.423183976769105,0.422678844191485,1,0.293573968773178,0.129357396877318,0,0,0,0,positive_raw_change_provisional,1,1,0.429458092567734,0.429458092567734,285,6.02607120909854,33,0,0,1,0.00652672691723821,1,0.761457699936406,0.32831269928811,0.101145393279624,0,-2.77555756156289e-17,0
ID13-20200917,100,additional,selection,1049,1059,resolved,1037,989,1053,1017,1036,4.51445242369839,0.169013519849799,provisional_valid,39.0832058959951,41.4114053553896,41.4114053553896,pulse,resolved,NaN,NaN,2,0.1,23,exponential,10,1039,1,1,-2,1,0.0258263783678443,-2.86307798249188,0,0,0,1,0,0,NaN,positive_raw_change_provisional,1,1,0.169013519849799,0.169013519849799,1017,1036,4.51445242369839,1059,5.27745591802211,4.52248154797527,4.5064232994215,-0.00355707559779872,0.166938076371997,0.171096358990417,1,0.0642505064966339,0.104763013353165,0,0,0,-1.66533453693773e-16,positive_raw_change_provisional,1,1,0.170077559283417,0.170077559283417,1046,5.28225947342211,12,0,0,1,0.00106403943361832,0.984383025553172,0.681713086028666,0.0954025350239383,0.0746750242594792,0,-9.71445146547012e-17,0.0311520285273044
FB2316-baseline,3,additional,selection,429,438,resolved,412,369,433,392,411,1144.0486555401,0.0380334709195602,provisional_valid,39.5361238136275,26.9493034893237,39.5361238136275,rising,resolved,NaN,NaN,2,0.02,23,gamma,10,419,1,0,-7,0,0.00484772332838523,-0.498872318560162,0,0,0,1,0,0,NaN,positive_raw_change_provisional,1,1,0.0380334709195602,0.0380334709195602,392,411,1144.0486555401,433,1187.56079681115,1146.4762633287,1141.62104775151,-0.00424388906335344,0.0358354854754388,0.0402408042056714,1,0.0192093047126896,0.0188241662068706,0,0,0,9.0205620750794e-17,positive_raw_change_provisional,1,1,0.0465377851318256,0.0465377851318256,428,1197.29014605198,17,0,0,1,0.00850431421226538,0.923469110801386,0.76514361432526,0.0307641332432933,0.0157736518885322,0,6.24500451351651e-17,0.0115548285306037
FB2316-baseline,3,additional,selection,429,438,resolved,412,369,433,392,411,1144.0486555401,0.0376292785752907,provisional_valid,39.317952301252,27.0780566647332,39.317952301252,rising,resolved,NaN,NaN,2,0.02,23,exponential,10,419,1,0,-7,0,0.00504557356659485,-0.51892845029835,0,0,0,1,0,0,NaN,positive_raw_change_provisional,1,1,0.0376292785752907,0.0376292785752907,392,411,1144.0486555401,433,1187.09838110311,1146.4762633287,1141.62104775151,-0.00424388906335344,0.0354321489888216,0.0398357523638611,1,0.0192093047126896,0.0184199738626011,0,0,0,1.2490009027033e-16,positive_raw_change_provisional,1,1,0.0465725238344499,0.0465725238344499,428,1197.32988881801,17,0,0,1,0.00894324525915913,0.903640389536751,0.766828708979981,0.0307641332432933,0.0158083905911565,0,3.81639164714898e-17,0.0115548285306037
FB2316-baseline,27,additional,selection,988,997,resolved,962,928,992,942,961,5858.64267268202,0.00622184396847314,provisional_valid,15.9333960389614,5.75490271987497,15.9333960389614,rising,resolved,NaN,NaN,1,0.02,23,gamma,25,963,1,0,-1,1,0.0174798425407772,-1.758741171295,0,0,0,1,0,0,NaN,positive_raw_change_provisional,1,1,0.00622184396847314,0.00622184396847314,942,961,5858.64267268202,991,5895.09423325848,5876.41132545115,5840.87401991288,-0.00606579160459383,0.00317930566337554,0.00928289382047143,1,-0.0129535170930211,0.0191753610614943,0,0,0,-6.93889390390723e-17,positive_raw_change_provisional,1,1,0.0113495101426653,0.0113495101426653,972,5925.13539711787,26,0,0,1,0.00512766617419214,0.971350457833575,0.76514361432526,-0.00389377618418107,0.0152432863268463,0,3.46944695195361e-18,0.00872372878206832
FB2316-baseline,27,additional,selection,988,997,resolved,962,928,992,942,961,5858.64267268202,0.00678741256511839,provisional_valid,15.5666430096003,4.66540834050338,15.5666430096003,rising,resolved,NaN,NaN,1,0.02,23,exponential,25,963,1,1,-1,1,0.0173731767951961,-1.74917483342452,0,0,0,1,0,0,NaN,positive_raw_change_provisional,1,1,0.00678741256511839,0.00678741256511839,942,961,5858.64267268202,991,5898.40769757312,5876.41132545115,5840.87401991288,-0.00606579160459383,0.00374316413602616,0.00985018294592388,1,-0.0129535170930211,0.0197409296581396,0,0,0,-1.11022302462516e-16,positive_raw_change_provisional,1,1,0.0113830808081312,0.0113830808081312,972,5925.33207565112,26,0,0,1,0.00459566824301283,1,0.766828708979981,-0.00389377618418107,0.0152768569923122,0,5.3776427755281e-17,0.00872372878206832
FB2316-baseline,30,additional,selection,925,934,resolved,902,865,929,882,901,5116.7264942947,0.0185328890099483,provisional_valid,11.0643481152254,22.7279492758428,22.7279492758428,pulse,resolved,NaN,NaN,2,0.02,23,gamma,25,900,1,0,2,1,0.0174861392346475,-1.75920253663513,0.000327638604134872,-0.0333710694020883,2,1,0,0,NaN,positive_raw_change_provisional,1,1,0.0185328890099483,0.0185328890099483,882,901,5116.7264942947,931,5211.55421850773,5118.36831525207,5115.08467333733,-0.000641746616397882,0.018206173826524,0.0188598139290348,1,5.03662733462029e-05,0.0188162334306229,-0.000333710694020883,0.000327638604134872,2,7.97972798949331e-17,positive_raw_change_provisional,1,1,0.0214710074847213,0.0214710074847213,912,5226.58776715097,23,0,0,1,0.00293811847477299,0.940764288739823,0.87305017569438,0.00427011678175915,0.0175355640380186,-0.000334673335056435,3.81639164714898e-17,0.00845846478583409
FB2316-baseline,30,additional,selection,925,934,resolved,902,865,929,882,901,5116.93223234313,0.0196762747720787,provisional_valid,11.182130494922,22.9309865218285,22.9309865218285,pulse,resolved,NaN,NaN,2,0.02,23,exponential,25,900,1,1,2,1,0.0173781725090965,-1.75055927136223,0.000367860698551992,-0.0375098826734366,2,1,0,0,NaN,positive_raw_change_provisional,1,1,0.0196762747720787,0.0196762747720787,882,901,5116.93223234313,931,5217.61439693682,5118.36831525207,5115.49614943419,-0.000561306206036239,0.0193901797549441,0.0199625304212034,1,5.03662733462029e-05,0.0200010073254669,-0.000375098826734366,0.000367860698551992,2,-7.97972798949331e-17,positive_raw_change_provisional,1,1,0.0211539134277521,0.0211539134277521,912,5225.17537380179,23,0,0,1,0.00147763865567341,1,0.859302629317717,0.00427011678175915,0.0172594390379155,-0.000375642391922559,2.77555756156289e-17,0.00845846478583409
FB2316-baseline,61,additional,selection,523,535,resolved,492,463,527,472,491,1632.77418252806,0.0770918469325101,provisional_valid,3.69671375116249,30.6011238578434,30.6011238578434,pulse,resolved,NaN,NaN,1,0.02,23,quadratic,10,513,1,0,-21,0,0.000728014407255895,-0.0738493478103841,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0770918469325101,0.0770918469325101,472,491,1632.77418252806,535,1758.64775988287,1634.84011713031,1630.70824792582,-0.00253058215196204,0.0757307344340721,0.0784564082016421,1,0.0559723989534411,0.0211194479790689,0,0,0,1.52655665885959e-16,positive_raw_change_provisional,1,1,0.0800733254911148,0.0800733254911148,522,1763.51584109912,31,0,0,1,0.00298147855860464,1,0.189035916824197,0.0760052527020711,0.00406807278904373,0,-9.19403442267708e-17,0.014654073915345
FB2316-baseline,62,additional,selection,850,866,resolved,829,790,854,809,828,3199.98141692941,0.0638585822088511,provisional_valid,4.0933117397475,32.0883643221536,32.0883643221536,pulse,resolved,NaN,NaN,1,0.1,23,gamma,25,825,1,0,4,1,0.0872876982561313,-8.77925650628748,0.0051360447141342,-0.546402524774003,4,1,0,0,NaN,positive_raw_change_provisional,1,1,0.0638585822088511,0.0638585822088511,809,828,3199.98141692941,853,3404.32769330919,3192.63402835696,3207.32880550186,0.00459214452532568,0.0663068999052092,0.0614214817855288,1,-0.0253500591687947,0.0946726666253859,-0.00546402524774003,0.0051360447141342,4,-1.38777878078145e-17,positive_raw_change_provisional,1,1,0.0833846751705469,0.0833846751705469,835,3466.81082793186,21,0,0,1,0.0195260929616958,0.971350457833575,0.805848263650908,0.00774040198942583,0.0812085853154047,-0.00556431213428366,2.77555756156289e-17,0.0295414992439889
FB2316-baseline,62,additional,selection,850,866,resolved,830,790,854,810,829,3206.93048147466,0.0677834643534043,provisional_valid,3.49441527119822,27.7043407123573,27.7043407123573,pulse,resolved,NaN,NaN,1,0.1,23,exponential,25,825,1,0,5,1,0.0867583814935069,-8.7815058147906,0.00810975537377057,-0.865946268806339,5,1,0,0,NaN,positive_raw_change_provisional,1,1,0.0677834643534043,0.0677834643534043,810,829,3206.93048147466,857,3424.30733944954,3194.69974979149,3219.16121315782,0.00762768744369012,0.0718714144179071,0.0637265774243345,1,-0.021415520871393,0.0978584479128607,-0.00865946268806339,0.00810975537377057,5,-4.16333634234434e-17,positive_raw_change_provisional,1,1,0.080627065171609,0.080627065171609,835,3465.49587440533,20,0,0,1,0.0128436008182047,1,0.801749629780588,0.00853169501074125,0.0808589913096851,-0.00876362114881735,1.38777878078145e-17,0.0295646956764678
