Session,EventRow,Cohort,Context,NativeStartFrame,NativeEndFrame,Status,OnsetFrame,FitStartFrame,FitEndFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,RisingScore,PulseScore,SelectedScore,SelectedModel,SelectorStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,OnsetErrorSec,WithinFiveSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,ControlResolved,SameOnsetAsControl,ShiftFromControlSec,AmplitudeStatus,ArithmeticValid,PositiveAmplitudeEligible,SignedRawAmplitude,ProvisionalPositiveAmplitude,ReferenceStartFrame,ReferenceEndFrame,ReferenceMean,NativePeakFrame,NativePeakValue,FirstHalfReferenceMean,SecondHalfReferenceMean,ReferenceHalfChangeFraction,FirstHalfAmplitude,SecondHalfAmplitude,PositiveAcrossReferenceHalves,OracleSourceAtObservedPeak,OracleImposedAtObservedPeak,OracleBaselineEffect,OracleBaselineImposedFraction,OracleReferencePositiveFrames,DecompositionResidual,ExpandedStatus,ExpandedArithmeticValid,ExpandedPositiveEligible,ExpandedSignedAmplitude,ExpandedPositiveAmplitude,ExpandedPeakFrame,ExpandedPeakValue,AddedFrameCount,AddedNeighborFrames,AddedNonfiniteFrames,PeakPrecedesNative,AmplitudeIncrease,NativeEnvelopeFraction,ExpandedEnvelopeFraction,ExpandedOracleSource,ExpandedOracleImposed,ExpandedOracleReferenceEffect,ExpandedDecompositionResidual,OracleSourceOnlyWindowGain
M400-01-baseline-awake,39,development,selection,284,294,insufficient_clean_context,NaN,281,288,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,40,development,selection,301,310,no_model_evidence,NaN,254,305,NaN,NaN,NaN,NaN,onset_unresolved,1.97368165302212,-14.4493093199509,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,41,development,selection,320,332,no_model_evidence,NaN,260,324,NaN,NaN,NaN,NaN,onset_unresolved,3.69855078401523,-10.0228135515435,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,42,development,selection,325,338,no_model_evidence,NaN,265,329,NaN,NaN,NaN,NaN,onset_unresolved,-0.975509038541993,-13.714876707509,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,43,development,selection,382,393,insufficient_clean_context,NaN,367,386,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0468663867560983,provisional_valid,71.2019336288661,59.6449271059303,71.2019336288661,rising,resolved,NaN,NaN,2,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,1,0,NaN,positive_raw_change_provisional,1,1,0.0468663867560983,0.0468663867560983,337,356,91.5259660883281,391,95.8154574132492,95.5315063091483,87.5204258675079,-0.0875279528206148,0.00297232939237912,0.094778235634944,1,NaN,NaN,NaN,NaN,NaN,NaN,positive_raw_change_provisional,1,1,0.0468663867560983,0.0468663867560983,391,95.8154574132492,33,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,28.0102747407397,7.78093169570749,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,46,development,selection,432,459,insufficient_clean_context,NaN,431,436,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,47,development,selection,468,478,best_model_unresolved,NaN,408,472,NaN,NaN,NaN,NaN,onset_unresolved,28.5779366472179,21.773987190844,21.773987190844,none,best_model_unresolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,48,development,selection,535,544,no_model_evidence,NaN,475,539,NaN,NaN,NaN,NaN,onset_unresolved,6.55497455592223,-6.17788062139293,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,49,development,selection,559,569,no_model_evidence,NaN,499,563,NaN,NaN,NaN,NaN,onset_unresolved,4.3709109607506,-8.54327340123451,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,50,development,selection,580,600,insufficient_clean_context,NaN,568,584,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,51,development,selection,590,600,no_model_evidence,NaN,530,594,NaN,NaN,NaN,NaN,onset_unresolved,-8.52690582287087,-20.3354803696553,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,1,development,selection,57,86,no_model_evidence,NaN,1,61,NaN,NaN,NaN,NaN,onset_unresolved,-3.68518893052842,-16.4075360836934,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,2,development,selection,185,224,insufficient_clean_context,NaN,182,189,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,3,development,selection,89,104,insufficient_clean_context,NaN,87,93,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,4,development,selection,159,181,insufficient_clean_context,NaN,154,163,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,5,development,selection,113,128,no_model_evidence,NaN,87,117,NaN,NaN,NaN,NaN,onset_unresolved,-6.64325066499384,-19.8061928057578,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,6,development,selection,113,150,no_model_evidence,NaN,53,117,NaN,NaN,NaN,NaN,onset_unresolved,-4.66788892154646,-18.0485550848469,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,7,development,selection,180,210,no_model_evidence,NaN,120,184,NaN,NaN,NaN,NaN,onset_unresolved,12.9794321038227,-2.72237354425638,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,8,development,selection,271,282,no_model_evidence,NaN,227,275,NaN,NaN,NaN,NaN,onset_unresolved,-8.7740135004543,-21.0736011893983,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,9,development,selection,330,339,no_model_evidence,NaN,270,334,NaN,NaN,NaN,NaN,onset_unresolved,-7.67262022417655,-16.8083302577347,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,10,development,selection,421,431,no_model_evidence,NaN,361,425,NaN,NaN,NaN,NaN,onset_unresolved,-3.3424963120013,-12.8301527533102,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,11,development,selection,536,545,no_model_evidence,NaN,476,540,NaN,NaN,NaN,NaN,onset_unresolved,-6.58603407549498,-10.977279285376,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M401-01-baseline-awake,12,development,selection,569,582,insufficient_clean_context,NaN,558,573,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,1,development,selection,1,18,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,2,development,selection,204,213,no_model_evidence,NaN,144,208,NaN,NaN,NaN,NaN,onset_unresolved,5.76512345927565,5.72227621710342,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,3,development,selection,402,413,no_model_evidence,NaN,342,406,NaN,NaN,NaN,NaN,onset_unresolved,12.2970360636153,-13.9280154339578,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,4,development,selection,471,490,no_model_evidence,NaN,414,475,NaN,NaN,NaN,NaN,onset_unresolved,-6.90114505506106,-7.86657630120219,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,5,development,selection,494,503,insufficient_clean_context,NaN,491,498,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,6,development,selection,531,552,no_model_evidence,NaN,504,535,NaN,NaN,NaN,NaN,onset_unresolved,6.6593898609265,-0.151462225080454,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,7,development,selection,641,650,no_model_evidence,NaN,581,645,NaN,NaN,NaN,NaN,onset_unresolved,-3.02933717757563,-14.6386587072865,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,8,development,selection,1,23,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,9,development,selection,204,214,model_disagreement,NaN,144,208,NaN,NaN,NaN,NaN,onset_unresolved,22.6393038915215,23.8076445886352,23.8076445886352,none,model_disagreement,14,19,2,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,10,development,selection,324,333,no_model_evidence,NaN,264,328,NaN,NaN,NaN,NaN,onset_unresolved,-2.70884102816674,1.77949625758612,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,11,development,selection,402,412,no_model_evidence,NaN,342,406,NaN,NaN,NaN,NaN,onset_unresolved,28.8868664525705,-0.0447929269962333,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,12,development,selection,471,490,resolved,434,413,475,414,433,571.970638280876,0.00792012802865338,provisional_valid,17.3074217920126,26.6655869610136,26.6655869610136,pulse,resolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,1,0,NaN,positive_raw_change_provisional,1,1,0.00792012802865338,0.00792012802865338,414,433,571.970638280876,481,576.500718964691,572.262501997124,571.678774564627,-0.00102055489115995,0.00740607143186178,0.0084347095162598,1,NaN,NaN,NaN,NaN,NaN,NaN,positive_raw_change_provisional,1,1,0.0439987008529392,0.0439987008529392,462,597.136603291261,37,0,0,1,0.0360785728242858,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,13,development,selection,494,503,insufficient_clean_context,NaN,491,498,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,14,development,selection,531,552,no_model_evidence,NaN,504,535,NaN,NaN,NaN,NaN,onset_unresolved,20.2587924749208,-7.04732254337217,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,15,development,selection,641,650,no_model_evidence,NaN,581,645,NaN,NaN,NaN,NaN,onset_unresolved,7.50757536932448,-8.82796080512756,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FB2312-baseline-awake,16,development,selection,684,695,no_model_evidence,NaN,651,688,NaN,NaN,NaN,NaN,onset_unresolved,14.2888437391557,-13.1143553665612,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
