RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256,Session
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,6,1,11,2,17,2,15,1083,20,0,1,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,6,2,12,194,203,201,203,436,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,6,3,13,242,245,242,245,251,20,20,0,0,0,226.193227091633,226.193227091633,valid,valid,0.0227831156593189,0.0227831156593189,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,6,4,14,403,410,407,409,474,20,20,0,0,0,201.901898734177,201.901898734177,valid,valid,0.0197959279635116,0.0197959279635116,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,6,5,15,597,599,597,599,552,20,20,0,0,0,212.102445652174,212.102445652174,valid,valid,0.0706739932465299,0.0706739932465299,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,7,1,16,8,12,8,12,364,20,7,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,7,2,17,142,153,143,153,694,20,20,0,0,0,169.577089337176,169.577089337176,valid,valid,0.0492027547764611,0.0492027547764611,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,7,3,18,206,210,206,210,347,20,20,0,0,0,185.459365994236,185.459365994236,valid,valid,0.0221336847208581,0.0221336847208581,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,7,4,19,242,255,244,248,445,20,20,0,0,0,175.670561797753,175.670561797753,valid,valid,0.0449948447937533,0.0449948447937533,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,7,5,20,412,417,413,415,517,20,20,0,0,0,182.440328820116,182.440328820116,valid,valid,0.0407398513490805,0.0407398513490805,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,7,6,21,572,591,579,582,730,20,20,0,0,0,167.963698630137,167.963698630137,valid,valid,0.0365905874964829,0.0365905874964829,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,8,1,22,4,6,4,6,321,20,3,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,9,1,23,212,263,212,263,2323,20,20,0,0,0,157.717972449419,157.717972449419,valid,valid,0.0539055406719028,0.0539055406719028,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,9,2,24,457,463,458,462,515,20,20,0,0,0,171.165631067961,171.165631067961,valid,valid,0.109067127394915,0.109067127394915,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,9,3,25,497,500,497,500,266,20,20,0,0,0,183.16954887218,183.16954887218,valid,valid,0.0415839714632279,0.0415839714632279,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,10,1,26,330,354,330,346,2068,20,20,0,0,0,173.094850096712,173.094850096712,valid,valid,0.0715586637227637,0.0715586637227637,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,10,2,27,598,600,598,600,357,20,20,0,0,0,187.761764705882,187.761764705882,valid,valid,0.0820807403147353,0.0820807403147353,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,11,1,28,17,19,17,19,220,20,16,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,12,1,29,38,40,38,40,506,20,20,0,0,0,127.082509881423,127.082509881423,valid,valid,-0.000688140271757087,-0.000688140271757087,0,1,1,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,12,2,30,249,266,249,266,1451,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,12,3,31,287,302,294,302,1002,20,20,0,0,0,146.351846307385,146.351846307385,valid,valid,0.0455901702449903,0.0455901702449903,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,12,4,32,325,329,325,329,539,20,20,0,0,0,118.996289424861,118.996289424861,valid,valid,0.0357660705654904,0.0357660705654904,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,12,5,33,581,591,587,591,1224,20,20,0,0,0,147.206495098039,147.206495098039,valid,valid,0.0512527004133352,0.0512527004133352,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,13,1,34,251,254,252,254,409,20,20,0,0,0,175.757946210269,175.757946210269,valid,valid,0.0637406969465117,0.0637406969465117,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,14,1,35,378,393,379,387,481,20,20,0,0,0,178.036174636175,178.036174636175,valid,valid,0.0897572732771726,0.0897572732771726,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,14,2,36,431,440,433,435,592,20,20,0,0,0,179.660304054054,179.660304054054,valid,valid,0.100752264267494,0.100752264267494,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,15,1,37,243,251,246,251,504,20,20,0,0,0,161.292162698413,161.292162698413,valid,valid,0.0678947611212769,0.0678947611212769,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,15,2,38,497,510,505,508,272,20,20,0,0,0,159.980147058823,159.980147058823,valid,valid,0.0897767645801636,0.0897767645801636,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,16,1,39,27,31,28,30,227,20,20,0,0,0,131.78127753304,131.78127753304,valid,valid,0.0459428334561842,0.0459428334561842,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,17,1,40,30,37,35,37,450,20,20,0,0,0,116.105,116.105,valid,valid,0.0103211173793838,0.0103211173793838,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,18,1,41,33,43,39,41,209,20,20,0,0,0,127.908851674641,127.908851674641,valid,valid,0.0431658309314911,0.0431658309314911,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,19,1,42,256,287,266,269,508,20,20,0,0,0,124.510236220472,124.510236220472,valid,valid,0.0738989932206819,0.0738989932206819,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,19,2,43,579,590,579,582,385,20,20,0,0,0,123.865064935065,123.865064935065,valid,valid,0.0629727992652248,0.0629727992652248,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,20,1,44,56,68,56,67,524,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,20,2,45,221,240,238,240,352,20,20,0,0,0,112.539488636364,112.539488636364,valid,valid,0.0645455256866907,0.0645455256866907,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,21,1,46,158,180,176,180,359,20,20,0,0,0,192.121169916435,192.121169916435,valid,valid,0.0593506013353342,0.0593506013353342,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,22,1,47,180,190,180,190,757,20,20,0,0,0,144.864200792602,144.864200792602,valid,valid,0.0905435054193698,0.0905435054193698,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,22,2,48,334,340,336,339,404,20,20,0,0,0,153.230940594059,153.230940594059,valid,valid,0.0474482798726444,0.0474482798726444,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,23,1,49,62,65,63,65,358,20,20,0,0,0,124.100418994413,124.100418994413,valid,valid,0.0323658867897349,0.0323658867897349,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,24,1,50,76,78,76,78,164,20,20,0,0,0,114.039634146341,114.039634146341,valid,valid,0.0821547921400882,0.0821547921400882,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,24,2,51,104,137,113,131,2708,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,24,3,52,327,336,330,336,547,20,20,0,0,0,153.596983546618,153.596983546618,valid,valid,0.0816680562572939,0.0816680562572939,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,24,4,53,456,502,464,502,1773,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,25,1,54,329,340,334,338,447,20,20,0,0,0,127.975503355705,127.975503355705,valid,valid,0.0330923581047477,0.0330923581047477,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,26,1,55,82,87,82,84,797,20,20,0,0,0,126.50539523212,126.50539523212,valid,valid,0.0669359125929335,0.0669359125929335,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,26,2,56,106,109,106,109,238,20,20,0,0,0,138.938235294118,138.938235294118,valid,valid,0.0282847405140426,0.0282847405140426,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,26,3,57,155,165,156,161,609,20,20,0,0,0,136.253119868637,136.253119868637,valid,valid,0.0791551751876849,0.0791551751876849,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,26,4,58,342,364,348,364,1177,20,20,0,0,0,143.852676295667,143.852676295667,valid,valid,0.0869718264107173,0.0869718264107173,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,26,5,59,452,470,457,461,989,20,20,0,0,0,147.035692618807,147.035692618807,valid,valid,0.0986141359099923,0.0986141359099923,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,26,6,60,514,541,519,525,1457,20,20,0,0,0,142.201612903226,142.201612903226,valid,valid,0.102760660318962,0.102760660318962,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,27,1,61,82,90,83,87,684,20,20,0,0,0,136.469298245614,136.469298245614,valid,valid,0.0585783919867161,0.0585783919867161,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,27,2,62,155,187,167,173,1801,20,20,0,0,0,142.481510272071,142.481510272071,valid,valid,0.0616821220751243,0.0616821220751243,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,27,3,63,342,362,342,355,1293,20,20,0,0,0,160.622931167827,160.622931167827,valid,valid,0.0926230027187752,0.0926230027187752,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,27,4,64,472,477,472,477,492,20,20,0,0,0,160.12012195122,160.12012195122,valid,valid,0.036686126142594,0.036686126142594,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,27,5,65,517,537,518,534,2025,20,20,0,0,0,159.17212345679,159.17212345679,valid,valid,0.0941214193005757,0.0941214193005757,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,27,6,66,572,574,572,574,335,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,28,1,67,83,96,91,93,594,20,20,0,0,0,124.657575757576,124.657575757576,valid,valid,0.0241010390753928,0.0241010390753928,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,29,1,68,103,106,103,105,494,20,20,0,0,0,144.641700404858,144.641700404858,valid,valid,0.0667291786209117,0.0667291786209117,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,30,1,69,93,98,95,97,370,20,20,0,0,0,121.307567567568,121.307567567568,valid,valid,0.0295162174325704,0.0295162174325704,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,31,1,70,218,230,223,226,305,20,20,0,0,0,124.845245901639,124.845245901639,valid,valid,0.0378120584697645,0.0378120584697645,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,32,1,71,106,113,108,110,227,20,20,0,0,0,109.508810572687,109.508810572687,valid,valid,0.0657923848985259,0.0657923848985259,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,33,1,72,126,135,128,130,351,20,20,0,0,0,136.866524216524,136.866524216524,valid,valid,0.0395325576627052,0.0395325576627052,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,34,1,73,136,142,139,141,238,20,20,0,0,0,109.80525210084,109.80525210084,valid,valid,0.048008984585008,0.048008984585008,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,35,1,74,136,146,139,142,319,20,20,0,0,0,127.871003134796,127.871003134796,valid,valid,0.0290714706852151,0.0290714706852151,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,36,1,75,149,156,151,156,1025,20,20,0,0,0,124.604878048781,124.604878048781,valid,valid,0.037112433448168,0.037112433448168,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,36,2,76,488,514,488,514,1215,20,20,0,0,0,138.551316872428,138.551316872428,valid,valid,0.068509328005223,0.068509328005223,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,37,1,77,482,512,483,492,1189,20,20,0,0,0,124.96110176619,124.96110176619,valid,valid,0.0685949370283435,0.0685949370283435,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/M401-01-baseline-awake/Recording,sink,37,2,78,534,557,535,557,921,20,20,0,0,0,119.59875135722,119.59875135722,valid,valid,0.0303080922501905,0.0303080922501905,0,1,0,Awake_immobile,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake
