Status,OnsetFrame,BestCandidateFrame,FitStartFrame,FitEndFrame,ScoreImprovement,ProfileStartFrame,ProfileEndFrame,ProfileSpanSec,BaselineSlopePerSecOverFitMedian,PostSlopePerSecOverFitMedian,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,Session,Case,EventRow,TraceKind,LocalRow,IsPreselectedMatch,NativeStartFrame,NativeEndFrame,StoredAmplitude,StoredBaselineStatus,OnsetOffsetFromImposedStart,NativeBaselineImposedFraction,ProposedBaselineImposedFraction,ProposedBaselinePositiveFrames,CounterfactualPeakFraction,BaselineEffectPercentagePoints
not_a_rising_change,NaN,381,355,419,29.3965691018596,377,392,15,0.00246078975306056,-0.0012354265814547,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,45,source,134,0,415,430,0.036229828642122,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,372,436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,46,constructed,137,0,432,459,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,372,436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,46,source,137,0,432,459,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,443,408,472,29.9642310083377,437,450,13,0.00302596189932439,-0.00277964920788266,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,47,constructed,140,0,468,478,0.0222654771641813,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,443,408,472,29.9642310083377,437,450,13,0.00302596189932439,-0.00277964920788266,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,47,source,140,0,468,478,0.0222654771641813,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,515,475,539,7.94126891704212,512,518,6,-0.00055249903244831,0.00311785943481498,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,48,constructed,143,0,535,544,0.0391370703842336,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,515,475,539,7.94126891704212,512,518,6,-0.00055249903244831,0.00311785943481498,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,48,source,143,0,535,544,0.0391370703842336,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,521,499,563,5.75720532187049,519,525,6,-0.000940813858332653,0.000517337775565038,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,49,constructed,146,0,559,569,0.0371144515355681,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,521,499,563,5.75720532187049,519,525,6,-0.000940813858332653,0.000517337775565038,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,49,source,146,0,559,569,0.0371144515355681,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,520,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,50,constructed,149,0,580,600,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,520,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,50,source,149,0,580,600,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,582,530,594,-7.14061146175098,550,590,40,-0.000441161418261279,0.000306479065130471,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,51,constructed,152,0,590,600,0.00598707686235423,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,582,530,594,-7.14061146175098,550,590,40,-0.000441161418261279,0.000306479065130471,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,growing_clean,51,source,152,0,590,600,0.00598707686235423,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-57,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,1,constructed,2,0,3,14,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-57,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,1,source,2,0,3,14,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-53,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,2,constructed,5,0,7,18,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-53,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,2,source,5,0,7,18,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-33,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,3,constructed,8,0,27,36,0.00875059567754157,valid,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-33,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,3,source,8,0,27,36,0.00875059567754157,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-4,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,4,constructed,11,0,56,71,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-4,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,4,source,11,0,56,71,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-2,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,5,constructed,14,0,58,67,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-2,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,5,source,14,0,58,67,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-1,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,6,constructed,17,0,59,74,0.0614329015943327,valid,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-1,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,6,source,17,0,59,74,0.0614329015943327,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,5,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,7,constructed,20,0,65,83,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,5,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,7,source,20,0,65,83,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,150,214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,8,constructed,23,0,210,219,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,150,214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,8,source,23,0,210,219,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,6,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,9,constructed,26,0,66,76,0.0290638255060904,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,6,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,9,source,26,0,66,76,0.0290638255060904,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,17,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,10,constructed,29,0,77,87,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,17,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,10,source,29,0,77,87,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,46,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,11,constructed,32,0,106,115,0.022763613105794,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,46,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,11,source,32,0,106,115,0.022763613105794,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,46,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,12,constructed,35,0,106,116,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,46,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,12,source,35,0,106,116,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,67,131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,13,constructed,38,0,127,145,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,67,131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,13,source,38,0,127,145,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,67,131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,14,constructed,41,1,127,155,NaN,insufficient_clean_prebaseline,NaN,0.0250011515243374,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,67,131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,14,source,41,1,127,155,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,73,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,15,constructed,44,0,133,145,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,73,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,15,source,44,0,133,145,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,80,144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,16,constructed,47,0,140,156,0.017315425135462,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,80,144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,16,source,47,0,140,156,0.017315425135462,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,112,84,148,3.79609480324534,108,115,7,-0.00092754466232731,0.000188444444503343,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,17,constructed,50,0,144,155,0.0220981001347541,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,112,84,148,3.79609480324534,108,115,7,-0.00092754466232731,0.000188444444503343,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,17,source,50,0,144,155,0.0220981001347541,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,96,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,18,constructed,53,0,156,169,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,96,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,18,source,53,0,156,169,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,303,367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,19,constructed,56,0,363,388,0.0460671599514005,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,303,367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,19,source,56,0,363,388,0.0460671599514005,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,97,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,20,constructed,59,0,157,187,NaN,insufficient_clean_prebaseline,NaN,-0.0321873311329731,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,97,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,20,source,59,0,157,187,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,129,193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,21,constructed,62,0,189,210,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,129,193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,21,source,62,0,189,210,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,167,231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,22,constructed,65,0,227,240,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,167,231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,22,source,65,0,227,240,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,101,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,23,constructed,68,0,161,179,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,101,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,23,source,68,0,161,179,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,109,173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,24,constructed,71,0,169,186,0.0160236519671085,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,109,173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,24,source,71,0,169,186,0.0160236519671085,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,137,201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,25,constructed,74,0,197,206,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,137,201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,25,source,74,0,197,206,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,264,328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,26,constructed,77,0,324,334,0.0374478557662154,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,264,328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,26,source,77,0,324,334,0.0374478557662154,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,474,538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,27,constructed,80,0,534,543,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,474,538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,27,source,80,0,534,543,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,162,114,178,-4.1183040991837,139,167,28,-0.000518918196702525,0.00660481475451928,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,28,constructed,83,0,174,185,0.126449728475519,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,162,114,178,-4.1183040991837,139,167,28,-0.000518918196702525,0.00660481475451928,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,28,source,83,0,174,185,0.126449728475519,valid,NaN,NaN,NaN,NaN,NaN,NaN
resolved,407,407,386,450,14.1711240239661,406,409,3,-0.0108398943421351,0.00394705162565697,387,406,40.831985940246,0.124544836313239,provisional_valid,M400-01-baseline-awake,shrinking_clean,29,constructed,86,0,446,456,0.101184235620636,valid,NaN,0,0,0,0.124544836313239,0
resolved,407,407,386,450,14.1711240239661,406,409,3,-0.0108398943421351,0.00394705162565697,387,406,40.831985940246,0.124544836313239,provisional_valid,M400-01-baseline-awake,shrinking_clean,29,source,86,0,446,456,0.101184235620636,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,181,136,200,-6.01238800322187,156,196,40,0.000508883794882059,-0.000834428314534522,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,30,constructed,89,0,196,206,0.0570103381952237,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,181,136,200,-6.01238800322187,156,196,40,0.000508883794882059,-0.000834428314534522,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,30,source,89,0,196,206,0.0570103381952237,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,149,213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,31,constructed,92,0,209,219,0.0575541665611298,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,149,213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,31,source,92,0,209,219,0.0575541665611298,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,223,181,245,6.28092931992292,221,225,4,-0.000658541999684344,0.0013893387411089,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,32,constructed,95,0,241,251,0.036716528730916,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,223,181,245,6.28092931992292,221,225,4,-0.000658541999684344,0.0013893387411089,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,32,source,95,0,241,251,0.036716528730916,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,181,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,33,constructed,98,0,241,254,0.0560746921174317,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,181,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,33,source,98,0,241,254,0.0560746921174317,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,181,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,34,constructed,101,0,241,252,0.0475538201209248,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,181,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,34,source,101,0,241,252,0.0475538201209248,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,182,246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,35,constructed,104,0,242,253,0.027409497175483,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,182,246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,35,source,104,0,242,253,0.027409497175483,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,239,183,247,0.0480320919212431,236,242,6,-0.00130136025335296,0.0136434093072803,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,36,constructed,107,0,243,253,0.0951633172090635,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,239,183,247,0.0480320919212431,236,242,6,-0.00130136025335296,0.0136434093072803,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,36,source,107,0,243,253,0.0951633172090635,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,271,335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,37,constructed,110,0,331,347,0.0583029306188727,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,271,335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,37,source,110,0,331,347,0.0583029306188727,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,185,249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,38,constructed,113,0,245,254,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,185,249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,38,source,113,0,245,254,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,224,288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,39,constructed,116,0,284,294,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,224,288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,39,source,116,0,284,294,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,241,305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,40,constructed,119,0,301,310,0.0306176623114266,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,241,305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,40,source,119,0,301,310,0.0306176623114266,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,302,260,324,5.08484514513512,299,316,17,-0.000627704175258137,0.00077249246635164,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,41,constructed,122,0,320,332,0.0380916087601034,valid,NaN,0,NaN,NaN,NaN,NaN
