RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Session,Case
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,15,1,17,144,155,144,155,4088,20,20,0,0,0,107.075134540117,107.075134540117,valid,valid,0.0220981001347541,0.0220981001347541,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,16,1,18,156,169,156,169,2870,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,16,2,19,363,388,363,388,3176,20,20,0,0,0,100.069852015113,100.069852015113,valid,valid,0.0460671599514005,0.0460671599514005,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,17,1,20,157,187,157,187,2364,20,9,0,11,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,17,2,21,189,210,189,210,2646,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,17,3,22,227,240,227,240,2269,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,18,1,23,161,179,161,179,1891,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,19,1,24,169,186,169,186,3079,20,20,0,0,0,110.451981162715,110.451981162715,valid,valid,0.0160236519671085,0.0160236519671085,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,19,2,25,197,206,197,206,3046,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,19,3,26,324,334,324,334,3463,20,20,0,0,0,104.686139185677,104.686139185677,valid,valid,0.0374478557662154,0.0374478557662154,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,19,4,27,534,543,534,543,3526,20,2,0,18,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,20,1,28,174,185,174,185,1023,20,20,0,0,0,40.528201368524,40.528201368524,valid,valid,0.126449728475519,0.126449728475519,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,20,2,29,446,456,446,456,1138,20,20,0,0,0,41.6981985940246,41.6981985940246,valid,valid,0.101184235620636,0.101184235620636,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,21,1,30,196,206,196,206,2391,20,20,0,0,0,66.7998327059807,66.7998327059807,valid,valid,0.0570103381952237,0.0570103381952237,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,22,1,31,209,219,209,219,4732,20,20,0,0,0,110.549503381234,110.549503381234,valid,valid,0.0575541665611298,0.0575541665611298,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,23,1,32,241,251,241,251,3280,20,20,0,0,0,101.133673780488,101.133673780488,valid,valid,0.036716528730916,0.036716528730916,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,24,1,33,241,254,241,254,2258,20,20,0,0,0,89.2046944198406,89.2046944198406,valid,valid,0.0560746921174317,0.0560746921174317,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,25,1,34,241,252,241,252,3165,20,20,0,0,0,75.1266508688784,75.1266508688784,valid,valid,0.0475538201209248,0.0475538201209248,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,26,1,35,242,253,242,253,3295,20,20,0,0,0,104.810652503794,104.810652503794,valid,valid,0.027409497175483,0.027409497175483,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,27,1,36,243,253,243,253,2225,20,20,0,0,0,67.6301573033708,67.6301573033708,valid,valid,0.0951633172090635,0.0951633172090635,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,27,2,37,331,347,331,347,2607,20,20,0,0,0,73.134944380514,73.134944380514,valid,valid,0.0583029306188727,0.0583029306188727,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,28,1,38,245,254,245,254,2687,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,29,1,39,284,294,284,294,4255,20,6,0,14,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,30,1,40,301,310,301,310,1881,20,20,0,0,0,86.3178096757044,86.3178096757044,valid,valid,0.0306176623114266,0.0306176623114266,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,31,1,41,320,332,320,332,1496,20,20,0,0,0,91.6512366310161,91.6512366310161,valid,valid,0.0380916087601034,0.0380916087601034,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,32,1,42,325,338,325,338,2026,20,20,0,0,0,122.423766041461,122.423766041461,valid,valid,0.0410209548783405,0.0410209548783405,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,33,1,43,382,393,382,393,1732,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,34,1,44,390,400,390,400,2535,20,20,0,0,0,93.7320118343195,93.7320118343195,valid,valid,0.0222437420208226,0.0222437420208226,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,35,1,45,415,430,415,430,1726,20,20,0,0,0,114.691222479722,114.691222479722,valid,valid,0.036229828642122,0.036229828642122,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,36,1,46,432,459,432,459,7444,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,37,1,47,468,478,468,478,1623,20,20,0,0,0,81.3199938385706,81.3199938385706,valid,valid,0.0222654771641813,0.0222654771641813,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,38,1,48,535,544,535,544,4349,20,20,0,0,0,80.7997930558749,80.7997930558749,valid,valid,0.0391370703842336,0.0391370703842336,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,39,1,49,559,569,559,569,1612,20,20,0,0,0,102.986042183623,102.986042183623,valid,valid,0.0371144515355681,0.0371144515355681,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,40,1,50,580,600,580,600,2616,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M400-01-baseline-awake/shrinking_clean,surge,41,1,51,590,600,590,600,1407,20,20,0,0,0,99.7588130774698,99.7588130774698,valid,valid,0.00598707686235423,0.00598707686235423,0,1,0,M400-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,1,1,1,57,86,57,86,4297,20,20,0,0,0,103.712427274843,103.712427274843,valid,valid,0.0795748165105398,0.0795748165105398,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,1,2,2,185,224,185,224,4472,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,2,1,3,89,104,89,104,2614,20,2,0,18,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,2,2,4,159,181,159,181,2883,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,3,1,5,113,128,113,128,2421,20,20,0,0,0,140.026621230896,140.026621230896,valid,valid,0.0541720027568961,0.0541720027568961,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,4,1,6,113,150,113,150,5292,20,20,0,0,0,126.862736205593,126.862736205593,valid,valid,0.111853057148679,0.111853057148679,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,5,1,7,180,210,180,210,2958,20,20,0,0,0,133.302011494253,133.302011494253,valid,valid,0.0337976200545082,0.0337976200545082,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,6,1,8,271,282,271,282,7566,20,20,0,0,0,135.826929685435,135.826929685435,valid,valid,0.0360656382169878,0.0360656382169878,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,7,1,9,330,339,330,339,1655,20,20,0,0,0,120.838459214501,120.838459214501,valid,valid,0.0352089241510665,0.0352089241510665,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,8,1,10,421,431,421,431,1998,20,20,0,0,0,151.339489489489,151.339489489489,valid,valid,0.043977322296754,0.043977322296754,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,9,1,11,536,545,536,545,1352,20,20,0,0,0,121.765828402367,121.765828402367,valid,valid,0.0366439608473439,0.0366439608473439,0,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/growing_clean,surge,10,1,12,569,582,569,582,2383,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,1,1,1,57,86,57,86,4325,20,20,0,0,0,103.684705202312,103.684705202312,valid,valid,0.0792992138126181,0.0792992138126181,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,1,2,2,185,224,185,224,4464,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,2,1,3,89,104,89,104,2351,20,2,0,18,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,2,2,4,159,181,159,181,2852,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,3,1,5,110,148,110,148,4202,20,20,0,0,0,128.340599714422,128.340599714422,valid,valid,0.0987447875640289,0.0987447875640289,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,4,1,6,113,128,113,128,2410,20,20,0,0,0,140.00112033195,140.00112033195,valid,valid,0.0540698103482871,0.0540698103482871,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,5,1,7,180,210,180,210,2958,20,20,0,0,0,133.302011494253,133.302011494253,valid,valid,0.0337976200545082,0.0337976200545082,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,6,1,8,271,282,271,282,7566,20,20,0,0,0,135.826929685435,135.826929685435,valid,valid,0.0360656382169878,0.0360656382169878,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,7,1,9,330,339,330,339,1655,20,20,0,0,0,120.838459214501,120.838459214501,valid,valid,0.0352089241510665,0.0352089241510665,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,8,1,10,421,431,421,431,1998,20,20,0,0,0,151.339489489489,151.339489489489,valid,valid,0.043977322296754,0.043977322296754,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,9,1,11,536,545,536,545,1351,20,20,0,0,0,121.756772760918,121.756772760918,valid,valid,0.0367893179908737,0.0367893179908737,0,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/M401-01-baseline-awake/shrinking_clean,surge,10,1,12,569,582,569,582,2383,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,M401-01-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,1,1,1,1,18,1,18,16095,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,1,2,2,204,213,204,213,16045,20,20,0,0,0,607.921607977563,607.921607977563,valid,valid,0.0031989412618622,0.0031989412618622,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,1,3,3,402,413,402,413,17731,20,20,0,0,0,662.960986407986,662.960986407986,valid,valid,-0.00236838296680915,-0.00236838296680915,0,1,1,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,1,4,4,471,490,471,490,17875,20,20,0,0,0,678.295502097902,678.295502097902,valid,valid,0.00107368267019557,0.00107368267019557,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,1,5,5,494,503,494,503,17668,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,1,6,6,531,552,531,552,16926,20,20,0,0,0,648.033531253692,648.033531253692,valid,valid,0.00729640396595004,0.00729640396595004,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,1,7,7,641,650,641,650,16195,20,20,0,0,0,654.124439641865,654.124439641865,valid,valid,-0.00647368733109602,-0.00647368733109602,0,1,1,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,1,8,1,23,1,23,12521,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,2,9,204,214,204,214,12451,20,20,0,0,0,542.945128905309,542.945128905309,valid,valid,0.0059162660898483,0.0059162660898483,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,3,10,324,333,324,333,11778,20,20,0,0,0,557.717277975887,557.717277975887,valid,valid,0.00605726095144298,0.00605726095144298,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,4,11,402,412,402,412,12871,20,20,0,0,0,580.428509828296,580.428509828296,valid,valid,-0.00594581199191849,-0.00594581199191849,0,1,1,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,5,12,471,490,471,490,12518,20,20,0,0,0,584.229102092986,584.229102092986,valid,valid,-0.0132283432999291,-0.0132283432999291,0,1,1,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,6,13,494,503,494,503,11519,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,7,14,531,552,531,552,12402,20,20,0,0,0,583.94924608934,583.94924608934,valid,valid,0.00305081846300793,0.00305081846300793,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,8,15,641,650,641,650,13181,20,20,0,0,0,596.267783172749,596.267783172749,valid,valid,-0.0121562181995277,-0.0121562181995277,0,1,1,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,2,9,16,684,695,684,695,11525,20,20,0,0,0,573.86168329718,573.86168329718,valid,valid,0.00069281359476847,0.00069281359476847,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,3,1,17,24,53,24,53,8465,20,20,0,0,0,1589.4171234495,1589.4171234495,valid,valid,0.176995200598061,0.176995200598061,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,4,1,18,37,46,37,46,18914,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,5,1,19,51,63,51,63,27002,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,6,1,20,133,143,133,143,16406,20,20,0,0,0,5011.32940387663,5011.32940387663,valid,valid,0.103870235505943,0.103870235505943,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,7,1,21,251,265,251,265,16731,20,20,0,0,0,5571.34457593688,5571.34457593688,valid,valid,0.156550334681372,0.156550334681372,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,7,2,22,355,370,355,370,17563,20,20,0,0,0,5971.41309286568,5971.41309286568,valid,valid,0.144216057171552,0.144216057171552,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,7,3,23,372,389,372,389,15485,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,8,1,24,358,369,358,369,5527,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,9,1,25,366,378,366,378,4242,20,20,0,0,0,5754.19872701556,5754.19872701556,valid,valid,0.0668845998971459,0.0668845998971459,0,1,0,FB2312-baseline-awake,growing_clean
