Status,OnsetFrame,BestCandidateFrame,FitStartFrame,FitEndFrame,ScoreImprovement,ProfileStartFrame,ProfileEndFrame,ProfileSpanSec,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,Session,EventRow,LocalRow,Context,NativeStartFrame,NativeEndFrame,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,ControlResolved,ControlOnsetFrame,OnsetErrorSec,WithinFiveSec,SameOnsetAsControl,ShiftFromControlSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,TemplateRiseSec,TemplatePlateauSec,TemplateRecoverySec,TemplateShape,PulseCoefficientOverFitMedian
resolved,222,222,181,245,61.1406939443228,221,223,2,202,221,101.291844602161,0.138662730204508,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.1,30,sine_squared,25,216,1,0,0,NaN,6,0,0,NaN,0.0524463808489917,-5.68298469975668,0.00118053578337007,-0.134423209819623,6,1,30,0,2,linear,0.189230028675598
resolved,228,228,181,245,137.385446580254,223,228,5,208,227,100.219234289201,0.25547210181218,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,5,linear,10,231,1,0,0,NaN,-3,1,0,NaN,0.0802429191074003,-9.24133669312745,0,0,0,1,10,10,2,sine_squared,0.226497331903048
resolved,210,210,181,245,133.828301015429,210,210,0,190,209,102.209579011592,0.157507185644828,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,5,linear,25,216,1,0,0,NaN,-6,0,0,NaN,0.2,-19.4964437178381,0,0,0,1,20,10,10,sine_squared,0.237200211696697
resolved,228,228,181,245,137.0187566986,228,228,0,208,227,100.219234289201,0.25547210181218,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,5,sine_squared,10,231,1,0,0,NaN,-3,1,0,NaN,0.0802087065791075,-9.23768910687444,0,0,0,1,10,10,2,sine_squared,0.22882709655697
resolved,210,210,181,245,121.767351772059,210,211,1,190,209,102.209579011592,0.178363967792318,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,5,sine_squared,25,216,1,0,0,NaN,-6,0,0,NaN,0.2,-19.8477444132608,0,0,0,1,20,10,10,sine_squared,0.242411468455305
resolved,222,222,181,245,123.245882097438,221,223,2,202,221,101.172406955461,0.243643958875677,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,15,linear,10,231,1,0,0,NaN,-9,0,0,NaN,0.0367662727307458,-4.41182468351842,0,0,0,1,60,0,2,sine_squared,0.738489257064721
resolved,221,221,181,245,135.495132561653,220,223,3,201,220,102.496533455359,0.227577640661091,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,15,linear,25,216,1,0,0,NaN,5,1,0,NaN,0.170718907918735,-18.1417214190068,0.00977162922465502,-1.19954335490169,5,1,10,20,2,sine_squared,0.191372586333375
resolved,224,224,181,245,122.324092385294,223,225,2,204,223,100.416244661379,0.253008944313397,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,15,sine_squared,10,231,1,0,0,NaN,-7,0,0,NaN,0.0332141147558738,-3.99928039094297,0,0,0,1,60,0,2,sine_squared,0.917254302388878
resolved,220,220,181,245,151.114202455566,220,220,0,200,219,102.101950563556,0.23232173352799,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,15,sine_squared,25,216,1,0,0,NaN,4,1,0,NaN,0.175158408840762,-18.5431743266627,0.00308905919758229,-0.380671478533534,4,1,10,20,2,sine_squared,0.211105126266275
resolved,221,221,181,245,61.7203640290797,219,224,5,201,220,101.504667480171,0.163674220987863,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,30,linear,10,231,1,0,0,NaN,-10,0,0,NaN,0.018383136365373,-2.10822612832933,0,0,0,1,60,0,2,sine_squared,0.400958457922519
resolved,221,221,181,245,98.1428221848847,220,221,1,201,220,102.000600467765,0.233546196179832,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,30,linear,25,216,1,0,0,NaN,5,1,0,NaN,0.103742590324741,-11.6933456889182,0.0048858146123274,-0.602687803027635,5,1,30,0,2,linear,0.264628154485577
resolved,223,223,181,245,47.4500048392094,220,227,7,203,222,100.713621110433,0.190061466487247,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,30,sine_squared,10,231,1,0,0,NaN,-8,0,0,NaN,0.0099590720516527,-1.16859509637586,0,0,0,1,60,0,2,sine_squared,0.424888294763428
resolved,222,222,181,245,115.876203309099,222,222,0,202,221,101.411282248862,0.240714543045651,provisional_valid,M400-01-baseline-awake,32,95,pulse,241,251,0.2,30,sine_squared,25,216,1,0,0,NaN,6,0,0,NaN,0.104892761697983,-11.8106797566408,0.0023610715667397,-0.292941583002548,6,1,20,5,2,linear,0.228088291453499
insufficient_improvement,NaN,240,219,245,-15.2763168623939,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,5,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00792876704155554,-0.847504516165709,NaN,NaN,NaN,0,5,0,10,sine_squared,0.027680985639638
insufficient_improvement,NaN,241,219,245,-17.2554572423681,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,5,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0199999999999996,-2.07107514107336,NaN,NaN,NaN,0,2,0,20,sine_squared,0.0136274872508694
insufficient_improvement,NaN,240,219,245,-15.2723987010188,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,5,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00792478130564001,-0.847081831239471,NaN,NaN,NaN,0,5,0,10,sine_squared,0.0275553719353799
insufficient_improvement,NaN,241,219,245,-17.2629983948299,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,5,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0199999999999996,-2.07107514107336,NaN,NaN,NaN,0,2,0,20,linear,0.0141705225309328
insufficient_improvement,NaN,240,219,245,-13.2923935686694,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,15,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00363098256814132,-0.389777089135102,NaN,NaN,NaN,0,5,0,60,linear,0.0420336165682282
insufficient_improvement,NaN,240,219,245,-16.3216276402436,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,15,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0170423644879327,-1.80533170606791,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0254888392061048
insufficient_improvement,NaN,240,219,245,-12.8410858956929,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,15,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00327757169532816,-0.351963234795627,NaN,NaN,NaN,0,5,0,15,linear,0.0449002855621357
insufficient_improvement,NaN,240,219,245,-16.4585170278486,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,15,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0174917805632815,-1.85212082349826,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0249476358742404
insufficient_improvement,NaN,240,219,245,-14.3382714945015,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,30,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00181549128407044,-0.193710414209103,NaN,NaN,NaN,0,5,5,2,linear,0.0375693435513926
insufficient_improvement,NaN,240,219,245,-15.0918814318283,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,30,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0103366735280368,-1.10225197616449,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0324296063115613
insufficient_improvement,NaN,240,219,245,-14.0006069694519,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,30,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.000982841295171566,-0.105068104176853,NaN,NaN,NaN,0,5,5,2,linear,0.0400007963108946
insufficient_improvement,NaN,240,219,245,-15.513780536909,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.02,30,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0104353263656756,-1.11266318472958,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0295870370400899
insufficient_improvement,NaN,240,219,245,-15.5549123785644,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,5,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0198219176038898,-2.1556420966991,NaN,NaN,NaN,0,5,0,5,sine_squared,0.0214836309997271
insufficient_improvement,NaN,240,219,245,-17.7796789635376,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,5,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0499999999999998,-5.05739709246464,NaN,NaN,NaN,0,2,0,2,linear,0.00662217251528782
insufficient_improvement,NaN,240,219,245,-15.5864487254242,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,5,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0198119532641001,-2.15457952212315,NaN,NaN,NaN,0,5,0,5,sine_squared,0.0211676025445607
insufficient_improvement,NaN,240,219,245,-17.5492994149912,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,5,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0499999999999998,-5.07077918543506,NaN,NaN,NaN,0,2,0,2,linear,0.0126852355977764
insufficient_improvement,NaN,240,219,245,-9.06569926595065,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,15,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00907745642035307,-0.997688577132627,NaN,NaN,NaN,0,5,0,60,linear,0.0547347447360832
insufficient_improvement,NaN,241,219,245,-17.2843191201752,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,15,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.042605911219832,-4.53215762869155,NaN,NaN,NaN,0,5,0,2,sine_squared,0.0184954021487008
insufficient_improvement,NaN,240,219,245,-7.61223184676595,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,15,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00819392923832063,-0.901370752688879,NaN,NaN,NaN,0,5,0,10,linear,0.061774487641023
insufficient_improvement,NaN,241,219,245,-17.4113424649563,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,15,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0437294514082043,-4.64666562658005,NaN,NaN,NaN,0,5,0,2,sine_squared,0.0172495607318556
insufficient_improvement,NaN,240,219,245,-12.7038596178378,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,30,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00453872821017653,-0.491553450233373,NaN,NaN,NaN,0,5,0,60,linear,0.0441556094924392
insufficient_improvement,NaN,240,219,245,-14.9331390336555,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,30,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0258416838200926,-2.79380311619886,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0334237354008917
insufficient_improvement,NaN,240,219,245,-11.7421756374576,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,30,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0024571032379288,-0.267367433878207,NaN,NaN,NaN,0,5,5,2,linear,0.0498043178403571
insufficient_improvement,NaN,240,219,245,-15.9532049827588,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.05,30,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0260883159141891,-2.81978914030987,NaN,NaN,NaN,0,5,0,10,sine_squared,0.0265157569130339
insufficient_improvement,NaN,241,219,245,-16.692506853287,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,5,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0396438352077799,-4.43046996435568,NaN,NaN,NaN,0,2,0,10,linear,0.0113483552282753
insufficient_improvement,NaN,240,219,245,-17.5484752243432,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,5,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0999999999999999,-9.99831313342245,NaN,NaN,NaN,0,2,0,2,linear,0.0145019747483348
insufficient_improvement,NaN,241,219,245,-16.8877457632018,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,5,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0396239065282007,-4.42832768352721,NaN,NaN,NaN,0,2,0,10,linear,0.0108240598334107
insufficient_improvement,NaN,240,219,245,-16.8358692028556,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,5,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0999999999999999,-10.0950639371246,NaN,NaN,NaN,0,2,0,2,linear,0.025992375727267
insufficient_improvement,NaN,240,219,245,1.66576934147156,239,240,1,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,15,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0181549128407066,-2.07175799864829,NaN,NaN,NaN,0,5,0,45,linear,0.0751516406366028
insufficient_improvement,NaN,241,219,245,-17.838213147003,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,15,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0852118224396645,-9.12313401503517,NaN,NaN,NaN,0,5,0,2,sine_squared,0.00448632247554008
insufficient_improvement,NaN,239,219,245,5.77022320399601,239,240,1,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,15,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0163878584766415,-1.87336090834742,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0803005403104032
insufficient_improvement,NaN,241,219,245,-17.8596314904162,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,15,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.087458902816409,-9.34436703860162,NaN,NaN,NaN,0,10,0,2,sine_squared,0.00517403442340506
insufficient_improvement,NaN,240,219,245,-9.06569926595065,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,30,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00907745642035307,-1.01308389382484,NaN,NaN,NaN,0,5,0,60,linear,0.0547347447360832
insufficient_improvement,NaN,240,219,245,-14.6692791516908,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,30,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0516833676401853,-5.70984758573616,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0346592341736086
insufficient_improvement,NaN,240,219,245,-6.95015391163834,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,30,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00491420647585783,-0.556048272555287,NaN,NaN,NaN,0,5,5,2,linear,0.0662614021058594
insufficient_improvement,NaN,241,219,245,-16.5798040098785,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.1,30,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0521766318283785,-5.76163981988544,NaN,NaN,NaN,0,2,5,2,linear,0.0184952572298022
insufficient_improvement,NaN,240,219,245,-17.6596729498088,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,5,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0792876704155601,-9.31141579282322,NaN,NaN,NaN,0,2,0,2,linear,0.0080227865861781
insufficient_improvement,NaN,239,219,245,-16.2845849395557,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,5,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.2,-19.6880363553195,NaN,NaN,NaN,0,2,0,2,linear,0.0442579600160512
insufficient_improvement,NaN,240,219,245,-17.7290951028465,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,5,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0792478130564016,-9.30707871310226,NaN,NaN,NaN,0,2,0,2,linear,0.00750275132515829
insufficient_improvement,NaN,239,219,245,-15.6595809638461,239,240,1,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,5,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.2,-20.0427893022276,NaN,NaN,NaN,0,2,0,2,linear,0.0528009492100158
search_boundary_unresolved,NaN,239,219,245,31.6990280619662,239,239,0,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,15,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0363098256814134,-4.44101076675352,NaN,NaN,NaN,0,45,0,2,linear,0.843351839395556
insufficient_improvement,NaN,239,219,245,-17.8654786911415,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,15,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.170423644879329,-18.45584952541,NaN,NaN,NaN,0,2,0,2,linear,0
search_boundary_unresolved,NaN,239,219,245,32.9156302619808,239,239,0,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,15,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0327757169532834,-4.02247598942287,NaN,NaN,NaN,0,5,0,45,linear,0.142089796985213
insufficient_improvement,NaN,239,219,245,-17.8654786911415,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,15,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.174917805632818,-18.8700831114443,NaN,NaN,NaN,0,2,0,2,linear,0
insufficient_improvement,NaN,240,219,245,1.66576934147156,239,240,1,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,30,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0181549128407066,-2.15685168948672,NaN,NaN,NaN,0,5,0,45,linear,0.0751516406366028
insufficient_improvement,NaN,240,219,245,-14.1470573187506,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,30,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.103366735280371,-11.8743047649339,NaN,NaN,NaN,0,5,5,2,sine_squared,0.0370035508393445
insufficient_improvement,NaN,240,219,245,5.15121744085817,239,240,1,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,30,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0098284129517161,-1.1984820773367,NaN,NaN,NaN,0,5,5,2,linear,0.0989728938488685
insufficient_improvement,NaN,241,219,245,-17.3780438326464,239,241,2,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,33,98,pulse,241,254,0.2,30,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.104353263656757,-11.9769240428247,NaN,NaN,NaN,0,2,0,5,sine_squared,0.012851292801301
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,5,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00788483101932314,-0.835875821749799,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,5,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0199999999999996,-2.05395031555964,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,5,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0078757677902801,-0.834922531119053,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,5,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0199999999999996,-2.05395031555964,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,15,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00361632747554963,-0.384999632288641,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,15,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0170180875520221,-1.78322219648526,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,15,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00326519698544248,-0.347739417039272,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,15,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.01746560593312,-1.83255045299433,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,30,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00180816373777493,-0.191838907416098,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,30,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0103172075137858,-1.09110035652498,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,30,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.000979719162202963,-0.104237873736235,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.02,30,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0104074531448362,-1.10054601365503,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.05,5,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0197120775483084,-2.12620064214053,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.05,5,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.05,-5.07317118902291,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.05,5,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.0196894194757005,-2.12380386917657,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.05,5,sine_squared,25,216,1,0,0,NaN,NaN,0,0,NaN,0.05,-5.09866106868349,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.05,15,linear,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00904081868887396,-0.985481404265509,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.05,15,linear,25,216,1,0,0,NaN,NaN,0,0,NaN,0.0425452188800552,-4.46952481043208,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,220,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,34,101,pulse,241,252,0.05,15,sine_squared,10,231,1,0,0,NaN,NaN,0,0,NaN,0.00816299246360641,-0.890569983622358,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
