Session,EventRow,Cohort,Context,NativeStartFrame,NativeEndFrame,Status,OnsetFrame,FitStartFrame,FitEndFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,RisingScore,PulseScore,SelectedScore,SelectedModel,SelectorStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,OnsetErrorSec,WithinFiveSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,ControlResolved,SameOnsetAsControl,ShiftFromControlSec
FB2312-baseline-awake,14,development,pulse,531,552,insufficient_improvement,NaN,504,535,NaN,NaN,NaN,NaN,onset_unresolved,20.2587924749208,-7.04732254337217,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,14,development,selection,531,552,no_model_evidence,NaN,504,535,NaN,NaN,NaN,NaN,onset_unresolved,20.2587924749208,-7.04732254337217,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,15,development,rising,641,650,insufficient_improvement,NaN,581,645,NaN,NaN,NaN,NaN,onset_unresolved,7.50757536932448,-8.82796080512756,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,15,development,pulse,641,650,insufficient_improvement,NaN,581,645,NaN,NaN,NaN,NaN,onset_unresolved,7.50757536932448,-8.82796080512756,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,15,development,selection,641,650,no_model_evidence,NaN,581,645,NaN,NaN,NaN,NaN,onset_unresolved,7.50757536932448,-8.82796080512756,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,16,development,rising,684,695,not_a_rising_change,NaN,651,688,NaN,NaN,NaN,NaN,onset_unresolved,14.2888437391557,-13.1143553665612,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,16,development,pulse,684,695,insufficient_improvement,NaN,651,688,NaN,NaN,NaN,NaN,onset_unresolved,14.2888437391557,-13.1143553665612,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,16,development,selection,684,695,no_model_evidence,NaN,651,688,NaN,NaN,NaN,NaN,onset_unresolved,14.2888437391557,-13.1143553665612,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,17,development,rising,24,53,search_boundary_unresolved,NaN,1,28,NaN,NaN,NaN,NaN,onset_unresolved,14.2794721814103,2.89656428976468,14.2794721814103,none,best_model_unresolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,17,development,pulse,24,53,insufficient_improvement,NaN,1,28,NaN,NaN,NaN,NaN,onset_unresolved,14.2794721814103,2.89656428976468,14.2794721814103,none,best_model_unresolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,17,development,selection,24,53,best_model_unresolved,NaN,1,28,NaN,NaN,NaN,NaN,onset_unresolved,14.2794721814103,2.89656428976468,14.2794721814103,none,best_model_unresolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,18,development,rising,37,46,insufficient_clean_context,NaN,37,41,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,18,development,pulse,37,46,insufficient_clean_context,NaN,37,41,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,18,development,selection,37,46,insufficient_clean_context,NaN,37,41,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,19,development,rising,51,63,insufficient_clean_context,NaN,47,55,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,19,development,pulse,51,63,insufficient_clean_context,NaN,47,55,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,19,development,selection,51,63,insufficient_clean_context,NaN,47,55,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,20,development,rising,133,143,insufficient_improvement,NaN,76,137,NaN,NaN,NaN,NaN,onset_unresolved,-2.21087115299267,-15.4300597414111,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,20,development,pulse,133,143,insufficient_improvement,NaN,76,137,NaN,NaN,NaN,NaN,onset_unresolved,-2.21087115299267,-15.4300597414111,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,20,development,selection,133,143,no_model_evidence,NaN,76,137,NaN,NaN,NaN,NaN,onset_unresolved,-2.21087115299267,-15.4300597414111,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,21,development,rising,251,265,insufficient_improvement,NaN,207,255,NaN,NaN,NaN,NaN,onset_unresolved,2.63505362883443,-10.1737241739415,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,21,development,pulse,251,265,insufficient_improvement,NaN,207,255,NaN,NaN,NaN,NaN,onset_unresolved,2.63505362883443,-10.1737241739415,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,21,development,selection,251,265,no_model_evidence,NaN,207,255,NaN,NaN,NaN,NaN,onset_unresolved,2.63505362883443,-10.1737241739415,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,22,development,rising,355,370,insufficient_improvement,NaN,321,359,NaN,NaN,NaN,NaN,onset_unresolved,4.03147308353131,-7.79437498551405,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,22,development,pulse,355,370,insufficient_improvement,NaN,321,359,NaN,NaN,NaN,NaN,onset_unresolved,4.03147308353131,-7.79437498551405,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,22,development,selection,355,370,no_model_evidence,NaN,321,359,NaN,NaN,NaN,NaN,onset_unresolved,4.03147308353131,-7.79437498551405,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,23,development,rising,372,389,insufficient_clean_context,NaN,371,376,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,23,development,pulse,372,389,insufficient_clean_context,NaN,371,376,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,23,development,selection,372,389,insufficient_clean_context,NaN,371,376,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,24,development,rising,358,369,insufficient_clean_context,NaN,356,362,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,24,development,pulse,358,369,insufficient_clean_context,NaN,356,362,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,24,development,selection,358,369,insufficient_clean_context,NaN,356,362,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,25,development,rising,366,378,insufficient_improvement,NaN,326,370,NaN,NaN,NaN,NaN,onset_unresolved,-5.04307221074974,-11.2129146778369,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,25,development,pulse,366,378,insufficient_improvement,NaN,326,370,NaN,NaN,NaN,NaN,onset_unresolved,-5.04307221074974,-11.2129146778369,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,25,development,selection,366,378,no_model_evidence,NaN,326,370,NaN,NaN,NaN,NaN,onset_unresolved,-5.04307221074974,-11.2129146778369,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,26,development,rising,380,398,insufficient_clean_context,NaN,379,384,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,26,development,pulse,380,398,insufficient_clean_context,NaN,379,384,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,26,development,selection,380,398,insufficient_clean_context,NaN,379,384,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,27,development,rising,378,398,not_a_rising_change,NaN,327,382,NaN,NaN,NaN,NaN,onset_unresolved,10.2338212070931,-6.96676501734017,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,27,development,pulse,378,398,insufficient_improvement,NaN,327,382,NaN,NaN,NaN,NaN,onset_unresolved,10.2338212070931,-6.96676501734017,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,27,development,selection,378,398,no_model_evidence,NaN,327,382,NaN,NaN,NaN,NaN,onset_unresolved,10.2338212070931,-6.96676501734017,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,28,development,rising,512,523,insufficient_improvement,NaN,488,516,NaN,NaN,NaN,NaN,onset_unresolved,-7.76845277067173,-13.7240859021703,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,28,development,pulse,512,523,insufficient_improvement,NaN,488,516,NaN,NaN,NaN,NaN,onset_unresolved,-7.76845277067173,-13.7240859021703,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,28,development,selection,512,523,no_model_evidence,NaN,488,516,NaN,NaN,NaN,NaN,onset_unresolved,-7.76845277067173,-13.7240859021703,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,29,development,rising,438,452,insufficient_clean_context,NaN,434,442,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,29,development,pulse,438,452,insufficient_clean_context,NaN,434,442,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,29,development,selection,438,452,insufficient_clean_context,NaN,434,442,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,30,development,rising,516,527,insufficient_clean_context,NaN,495,520,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,30,development,pulse,516,527,insufficient_clean_context,NaN,495,520,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,30,development,selection,516,527,insufficient_clean_context,NaN,495,520,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,31,development,rising,449,458,insufficient_clean_context,NaN,431,453,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,31,development,pulse,449,458,insufficient_clean_context,NaN,431,453,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,31,development,selection,449,458,insufficient_clean_context,NaN,431,453,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,32,development,rising,616,630,insufficient_improvement,NaN,583,620,NaN,NaN,NaN,NaN,onset_unresolved,-6.88026338615395,-13.2109721619786,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,32,development,pulse,616,630,insufficient_improvement,NaN,583,620,NaN,NaN,NaN,NaN,onset_unresolved,-6.88026338615395,-13.2109721619786,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,32,development,selection,616,630,no_model_evidence,NaN,583,620,NaN,NaN,NaN,NaN,onset_unresolved,-6.88026338615395,-13.2109721619786,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,33,development,rising,824,834,insufficient_improvement,NaN,764,828,NaN,NaN,NaN,NaN,onset_unresolved,4.67500355795978,-8.24809664180143,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,33,development,pulse,824,834,insufficient_improvement,NaN,764,828,NaN,NaN,NaN,NaN,onset_unresolved,4.67500355795978,-8.24809664180143,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,33,development,selection,824,834,no_model_evidence,NaN,764,828,NaN,NaN,NaN,NaN,onset_unresolved,4.67500355795978,-8.24809664180143,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,34,development,rising,621,631,insufficient_improvement,NaN,570,625,NaN,NaN,NaN,NaN,onset_unresolved,0.570929157658626,-12.8914202756667,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,34,development,pulse,621,631,insufficient_improvement,NaN,570,625,NaN,NaN,NaN,NaN,onset_unresolved,0.570929157658626,-12.8914202756667,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,34,development,selection,621,631,no_model_evidence,NaN,570,625,NaN,NaN,NaN,NaN,onset_unresolved,0.570929157658626,-12.8914202756667,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,35,development,rising,819,835,insufficient_improvement,NaN,759,823,NaN,NaN,NaN,NaN,onset_unresolved,-3.44888584247823,-13.3905549825481,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,35,development,pulse,819,835,insufficient_improvement,NaN,759,823,NaN,NaN,NaN,NaN,onset_unresolved,-3.44888584247823,-13.3905549825481,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,35,development,selection,819,835,no_model_evidence,NaN,759,823,NaN,NaN,NaN,NaN,onset_unresolved,-3.44888584247823,-13.3905549825481,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,36,development,rising,661,676,insufficient_clean_context,NaN,659,665,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,36,development,pulse,661,676,insufficient_clean_context,NaN,659,665,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,36,development,selection,661,676,insufficient_clean_context,NaN,659,665,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,37,development,rising,730,739,insufficient_improvement,NaN,677,734,NaN,NaN,NaN,NaN,onset_unresolved,3.68786953344225,-18.4350589026544,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,37,development,pulse,730,739,insufficient_improvement,NaN,677,734,NaN,NaN,NaN,NaN,onset_unresolved,3.68786953344225,-18.4350589026544,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,37,development,selection,730,739,no_model_evidence,NaN,677,734,NaN,NaN,NaN,NaN,onset_unresolved,3.68786953344225,-18.4350589026544,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,38,development,rising,824,833,resolved,814,764,828,794,813,2627.44659803512,0.104349308481458,provisional_valid,18.3844355807204,4.47497940991365,18.3844355807204,rising,resolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,1,0,NaN
FB2312-baseline-awake,38,development,pulse,824,833,insufficient_improvement,NaN,764,828,NaN,NaN,NaN,NaN,onset_unresolved,18.3844355807204,4.47497940991365,18.3844355807204,rising,resolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,38,development,selection,824,833,resolved,814,764,828,794,813,2627.44659803512,0.104349308481458,provisional_valid,18.3844355807204,4.47497940991365,18.3844355807204,rising,resolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,1,0,NaN
FB2312-baseline-awake,39,development,rising,854,867,insufficient_clean_context,NaN,852,858,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,39,development,pulse,854,867,insufficient_clean_context,NaN,852,858,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,39,development,selection,854,867,insufficient_clean_context,NaN,852,858,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,40,development,rising,938,947,insufficient_improvement,NaN,878,942,NaN,NaN,NaN,NaN,onset_unresolved,-1.52370292095652,-7.32859109121688,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,40,development,pulse,938,947,insufficient_improvement,NaN,878,942,NaN,NaN,NaN,NaN,onset_unresolved,-1.52370292095652,-7.32859109121688,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2312-baseline-awake,40,development,selection,938,947,no_model_evidence,NaN,878,942,NaN,NaN,NaN,NaN,onset_unresolved,-1.52370292095652,-7.32859109121688,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,1,development,rising,4,24,insufficient_clean_context,NaN,1,8,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,1,development,pulse,4,24,insufficient_clean_context,NaN,1,8,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,1,development,selection,4,24,insufficient_clean_context,NaN,1,8,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,2,development,rising,36,84,insufficient_clean_context,NaN,36,40,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,2,development,pulse,36,84,insufficient_clean_context,NaN,36,40,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,2,development,selection,36,84,insufficient_clean_context,NaN,36,40,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,3,development,rising,90,101,insufficient_clean_context,NaN,85,94,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
FB2411,3,development,pulse,90,101,insufficient_clean_context,NaN,85,94,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
