Status,OnsetFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,SelectedModel,SelectedScore,RisingScore,PulseScore,RisingStatus,PulseStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,FitStartFrame,FitEndFrame,Session,EventRow,AmplitudeFraction,RiseFrames,Shape,DelayFrames,Constructible,OnsetErrorSec,WithinFiveSec,ProposedBaselineImposedFraction,BaselineEffectPP,BaselineUnderOnePercent,SameOnsetAsControl
resolved,39,19,38,73.3505863844394,0.184180781266421,provisional_valid,rising,95.3798015696285,95.3798015696285,81.6121040533733,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.1,30,linear,25,1,-2,1,0,0,1,0
resolved,55,35,54,74.9546767734554,0.135325096157862,provisional_valid,rising,53.773746361301,53.773746361301,40.2535745752124,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.1,30,sine_squared,10,1,-1,1,0,0,1,0
resolved,40,20,39,73.3473112128147,0.184233658396192,provisional_valid,rising,105.020486141289,105.020486141289,92.8051449476211,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.1,30,sine_squared,25,1,-1,1,0,0,1,0
resolved,56,36,55,75.0711169908467,0.262226464322302,provisional_valid,pulse,178.11146152253,91.0544709760315,178.11146152253,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,5,linear,10,1,0,1,0,0,1,0
resolved,41,21,40,73.4033752860412,0.246577054939985,provisional_valid,pulse,151.857407490463,16.6637760985167,151.857407490463,not_a_rising_change,resolved,NaN,NaN,1,9,70,M400-01-baseline-awake,9,0.2,5,linear,25,1,0,1,0,0,1,0
resolved,56,36,55,75.0711169908467,0.262226464322302,provisional_valid,pulse,179.339819880502,86.4524270037913,179.339819880502,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,5,sine_squared,10,1,0,1,0,0,1,0
resolved,41,21,40,73.4033752860412,0.269038760912427,provisional_valid,pulse,155.34535954311,17.3683181788998,155.34535954311,not_a_rising_change,resolved,NaN,NaN,1,9,70,M400-01-baseline-awake,9,0.2,5,sine_squared,25,1,0,1,0,0,1,0
resolved,55,35,54,74.9546767734554,0.264187301593964,provisional_valid,rising,159.845897813813,159.845897813813,146.078200297558,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,15,linear,10,1,-1,1,0,0,1,0
resolved,39,19,38,73.3505863844394,0.291833579563368,provisional_valid,pulse,139.021667930561,82.2189842045381,139.021667930561,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,15,linear,25,1,-2,1,0,0,1,0
resolved,57,37,56,75.1659056138339,0.260634722594799,provisional_valid,rising,160.20275181932,160.20275181932,157.095006434739,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,15,sine_squared,10,1,1,1,0.000110012958892902,-0.0138686155915613,1,0
resolved,39,19,38,73.3505863844394,0.291833579563368,provisional_valid,pulse,137.130073503219,73.8006102548422,137.130073503219,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,15,sine_squared,25,1,-2,1,0,0,1,0
resolved,55,35,54,74.9546767734554,0.19907678763158,provisional_valid,rising,100.170778652114,100.170778652114,86.9838994728498,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,30,linear,10,1,-1,1,0,0,1,0
resolved,40,20,39,73.3473112128147,0.291891263704936,provisional_valid,rising,144.992447062997,144.992447062997,131.224749546742,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,30,linear,25,1,-1,1,0,0,1,0
resolved,57,37,56,75.1597100556737,0.215503523801105,provisional_valid,rising,95.0286861603484,95.0286861603484,81.2609886440935,resolved,resolved,NaN,NaN,2,9,70,M400-01-baseline-awake,9,0.2,30,sine_squared,10,1,1,1,2.75787794430382e-05,-0.0033522103594974,1,0
model_disagreement,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,148.300422553363,148.300422553363,147.242666459886,resolved,resolved,6,7,2,9,70,M400-01-baseline-awake,9,0.2,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,5,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,5,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,15,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,15,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,30,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,30,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.02,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,5,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,5,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,15,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,15,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,30,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,30,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.05,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,5,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,5,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,15,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,15,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,30,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,30,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.1,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,5,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,5,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,15,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,15,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,30,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,30,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,77,81,M400-01-baseline-awake,10,0.2,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-6.44231342147369,-19.3760082250956,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,5,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,18.4494115643793,-14.1061608775311,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,5,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-6.46744917814781,-19.3752719221264,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,18.1695770228335,-14.2215465551812,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-4.70002422427682,-17.3699189324776,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,15,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,2.79184546302193,-16.3799795721642,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,15,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-4.07860092851447,-16.7338231498148,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,3.36604762043666,-15.1630801400546,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.79867397517834,-19.6976987588771,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.0722909173382,-20.2394323060499,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,30,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.66097938117709,-19.4440104009757,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-3.61508440190118,-20.3767103924393,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.02,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,0.149592654608189,-12.5125127173886,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,5,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,38.733879131717,-6.35968913555688,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,5,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,0.0363560112844195,-12.6335386969163,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,36.5882738545028,-7.0012808781465,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.46493530227829,-5.12574930728052,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,15,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.96546743440464,-7.47698212077337,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,15,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,9.60010954463391,-2.05353806846131,resolved,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,9.29424655959131,-2.74890908387192,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-3.16893427626232,-15.8388289844629,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-5.99580981741817,-19.1523627681804,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,30,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.30815548069404,-14.9780501888947,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-6.12217328538717,-18.6347189141681,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.05,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,95,75,94,93.5638987252125,0.11346584314964,provisional_valid,rising,27.6001812826855,27.6001812826855,24.016611088789,resolved,resolved,NaN,NaN,2,68,110,M400-01-baseline-awake,11,0.1,5,linear,10,1,-1,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,49.0523997714413,-1.60352488459529,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.1,5,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,95,75,94,93.5638987252125,0.11346584314964,provisional_valid,rising,25.8525201457604,25.8525201457604,25.2594277840704,resolved,resolved,2,4,2,68,110,M400-01-baseline-awake,11,0.1,5,sine_squared,10,1,-1,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,44.8111856394528,-2.81830651094359,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.1,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,101,81,100,93.8349148961284,0.110249905355162,provisional_valid,rising,38.5452261807381,38.5452261807381,25.8753314725375,resolved,resolved,NaN,NaN,2,68,110,M400-01-baseline-awake,11,0.1,15,linear,10,1,5,1,0.00487382438667305,-0.541116306402145,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,13.8091063849584,9.87587752991781,not_a_rising_change,search_boundary_unresolved,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.1,15,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,101,81,100,93.6361251101545,0.112606969370823,provisional_valid,rising,43.9690678978674,43.9690678978674,31.2991731896668,resolved,resolved,NaN,NaN,2,68,110,M400-01-baseline-awake,11,0.1,15,sine_squared,10,1,5,1,0.00274499363426361,-0.305409904836029,1,0
best_model_unresolved,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,20.2092061986302,13.8593719307893,20.2092061986302,not_a_rising_change,search_boundary_unresolved,NaN,NaN,1,68,110,M400-01-baseline-awake,11,0.1,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.46493530227829,-5.12574930728052,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.1,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-3.21850108460159,-15.8883957928022,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.1,30,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,9.28909964810921,-3.38079506009149,resolved,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.1,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.3471556438603,-13.7144109559074,insufficient_improvement,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.1,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,97,77,96,93.7743703966006,0.211963702489395,provisional_valid,pulse,81.364532203669,46.2674627008089,81.364532203669,resolved,resolved,NaN,NaN,2,68,110,M400-01-baseline-awake,11,0.2,5,linear,10,1,1,1,0.00196243551129283,-0.237840060816286,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,49.1538984163779,1.04135815949089,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.2,5,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,96,76,95,93.5922096317281,0.214322576544318,provisional_valid,pulse,82.1094961640653,41.5372780158376,82.1094961640653,resolved,resolved,NaN,NaN,2,68,110,M400-01-baseline-awake,11,0.2,5,sine_squared,10,1,0,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,44.4119993121463,-0.294730628986981,not_a_rising_change,insufficient_improvement,NaN,NaN,0,68,110,M400-01-baseline-awake,11,0.2,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
