RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,10,3,51,220,233,226,232,664,20,20,0,0,0,105.099322289157,105.099322289157,valid,valid,0.116842287021958,0.116842287021958,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,10,4,52,240,246,241,246,1265,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,10,5,53,249,255,249,254,933,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,10,6,54,381,401,394,399,1005,20,20,0,0,0,98.6279104477612,98.6279104477612,valid,valid,0.0786114553871251,0.0786114553871251,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,10,7,55,446,451,448,451,435,20,20,0,0,0,99.0898850574713,99.0898850574713,valid,valid,0.0438264573439649,0.0438264573439649,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,10,8,56,455,461,455,457,481,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,10,9,57,588,596,592,596,654,20,20,0,0,0,92.2361620795107,92.2361620795107,valid,valid,0.0714568125134175,0.0714568125134175,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,11,1,58,82,97,85,96,1100,20,9,0,11,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,11,2,59,311,315,312,315,309,20,20,0,0,0,75.6503236245955,75.6503236245955,valid,valid,0.107800966377837,0.107800966377837,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,11,3,60,393,403,399,401,287,20,20,0,0,0,82.9418118466899,82.9418118466899,valid,valid,0.0852913129140532,0.0852913129140532,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,11,4,61,468,477,472,475,583,20,20,0,0,0,78.2496569468268,78.2496569468268,valid,valid,0.0553172926957852,0.0553172926957852,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,11,5,62,531,546,533,536,549,20,20,0,0,0,78.7706739526412,78.7706739526412,valid,valid,0.070253046009837,0.070253046009837,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,12,1,63,41,47,41,43,436,20,20,0,0,0,125.492889908257,125.492889908257,valid,valid,0.0521229135025378,0.0521229135025378,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,12,2,64,453,473,465,471,1339,20,20,0,0,0,109.720500373413,109.720500373413,valid,valid,0.078199580371744,0.078199580371744,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,13,1,65,107,124,109,124,2086,20,20,0,0,0,98.5948465963566,98.5948465963566,valid,valid,0.105562169477779,0.105562169477779,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,13,2,66,126,139,126,139,1535,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,13,3,67,311,324,312,324,962,20,20,0,0,0,118.81340956341,118.81340956341,valid,valid,0.101659251871197,0.101659251871197,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,13,4,68,349,355,351,355,460,20,20,0,0,0,108.615217391304,108.615217391304,valid,valid,0.151472089346116,0.151472089346116,0,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/M400-01-baseline-awake/control,sink,13,5,69,365,372,365,369,190,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,695f8390be5fe18d06685d718b7e99c73d08715f51ef11ec14c694b32b599a05
