RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,16,16,504,506,504,506,185,20,20,0,0,0,5746.57486486486,5746.57486486486,valid,valid,0.03901393295287,0.03901393295287,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,17,17,558,565,561,565,269,20,20,0,0,0,4355.82360594796,4355.82360594796,valid,valid,0.0480957190542371,0.0480957190542371,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,18,18,567,573,567,570,254,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,19,19,602,688,602,688,1271,20,20,0,0,0,3492.23772619984,3492.23772619984,valid,valid,0.068630155066959,0.068630155066959,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,20,20,690,707,690,706,566,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,21,21,736,742,736,742,340,20,20,0,0,0,3068.23073529412,3068.23073529412,valid,valid,0.057563783765208,0.057563783765208,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,22,22,744,746,744,746,193,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,23,23,762,766,763,766,322,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,24,24,772,778,774,776,219,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,25,25,1089,1097,1091,1095,446,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
